Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_11,L0_12,0.03919596379516556,-1.0
Height,0,10%,6C x 6K,L1_11,L0_13,0.024014348284153993,1.7023419710919068e-15
Height,0,10%,6C x 6K,L1_11,L0_14,0.28478815667351814,-1.0
Height,0,10%,6C x 6K,L1_11,L0_15,0.11567188795731212,-1.0
Height,0,10%,6C x 6K,L1_11,L0_16,0.09862061794074224,-1.0
Height,0,10%,6C x 6K,L1_11,L0_17,0.1742676105053551,-1.0
Height,0,10%,6C x 6K,L1_11,L0_18,0.1887890873827544,-1.0
Height,0,10%,6C x 6K,L1_11,L0_19,0.11525351146976259,-1.0
Height,0,10%,6C x 6K,L1_11,L0_2,0.12306620355933767,-1.0
Height,0,10%,6C x 6K,L1_11,L0_20,0.05157216106227938,-1.0
Height,0,10%,6C x 6K,L1_11,L0_21,0.26438555838095684,-1.0
Height,0,10%,6C x 6K,L1_11,L0_22,0.07630431521956318,-1.0
Height,0,10%,6C x 6K,L1_11,L0_23,0.15677449114452252,-1.0
Height,0,10%,6C x 6K,L1_11,L0_24,0.13180450961257176,0.3084862506767149
Height,0,10%,6C x 6K,L1_11,L0_3,0.12790111564764656,-1.0
Height,0,10%,6C x 6K,L1_11,L0_4,0.08214240191049976,1.4999575655612791e-15
Height,0,10%,6C x 6K,L1_11,L0_5,0.37732703309130083,0.45441658675249935
Height,0,10%,6C x 6K,L1_11,L0_6,0.009902646341450006,-1.0
Height,0,10%,6C x 6K,L1_11,L0_7,0.03154240140478961,2.0218202112509687e-15
Height,0,10%,6C x 6K,L1_11,L0_8,0.11120458104457963,-1.0
Height,0,10%,6C x 6K,L1_11,L0_9,0.21948937062739166,-1.0
Height,0,10%,6C x 6K,L1_12,L0_0,0.04732771320638784,-1.0
Height,0,10%,6C x 6K,L1_12,L0_1,0.09135626740108406,-1.0
Height,0,10%,6C x 6K,L1_12,L0_10,0.25216347623607444,-1.0
Height,0,10%,6C x 6K,L1_12,L0_11,0.23029335461575728,-1.0
Height,0,10%,6C x 6K,L1_12,L0_12,0.17179132741700384,0.24349611281276884
Height,0,10%,6C x 6K,L1_12,L0_13,0.061268333631975085,-1.0
Height,0,10%,6C x 6K,L1_12,L0_14,1.2064423534260035e-15,9.251858538542972e-16
Height,0,10%,6C x 6K,L1_12,L0_15,0.2235023581348296,-1.0
Height,0,10%,6C x 6K,L1_12,L0_16,9.603429163007604e-16,-1.0
Height,0,10%,6C x 6K,L1_12,L0_17,0.13006707969686981,0.147435716546887
Height,0,10%,6C x 6K,L1_12,L0_18,0.07512899640148571,0.021863619159186876
Height,0,10%,6C x 6K,L1_12,L0_19,0.25621995074186554,-1.0
Height,0,10%,6C x 6K,L1_12,L0_2,0.2300515242899543,-1.0
Height,0,10%,6C x 6K,L1_12,L0_20,0.09923015781056707,-1.0
Height,0,10%,6C x 6K,L1_12,L0_21,0.13826342881157014,-1.0
Height,0,10%,6C x 6K,L1_12,L0_22,0.03672891901446102,-1.0
Height,0,10%,6C x 6K,L1_12,L0_23,0.2186315078608028,-1.0
Height,0,10%,6C x 6K,L1_12,L0_24,1.4770592156783854e-15,-1.0
Height,0,10%,6C x 6K,L1_12,L0_3,1.3507713466272737e-15,-1.0
Height,0,10%,6C x 6K,L1_12,L0_4,0.045408593613297035,-1.0
Height,0,10%,6C x 6K,L1_12,L0_5,1.1324274851176596e-15,-1.0
Height,0,10%,6C x 6K,L1_12,L0_6,0.14883339200505455,0.1241031825876367
Height,0,10%,6C x 6K,L1_12,L0_7,0.16265004080688072,-1.0
