Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,8C x 9K,100%,8C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.08732038646005187
Height,0,20%,8C x 9K,100%,8C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.11149694821984507
Height,0,20%,8C x 9K,100%,8C x 9K,L1_0,0.1253954307311796,0.13150653825015476,0.11375280931179223
Height,0,20%,8C x 9K,100%,8C x 9K,L1_1,0.11019242671500831,0.18248066445772332,0.08732038646005187
Height,0,20%,8C x 9K,100%,8C x 9K,L1_2,0.12822330688587932,0.11600981250827694,0.11149694821984507
Height,0,20%,2C x 46K,10%,2C x 4K,L1_0,0.1253954307311796,0.1889528034360377,0.04177284170033123
Height,0,20%,2C x 46K,10%,2C x 4K,L1_1,0.11019242671500831,0.07567717496700269,0.025342680221645902
Height,0,20%,2C x 46K,10%,2C x 4K,L1_2,0.12822330688587932,0.054398546206975255,0.011426343398149796
Height,0,20%,2C x 46K,10%,1C x 9K,L1_0,0.1253954307311796,0.1889528034360377,0.030207762309997704
Height,0,20%,2C x 46K,10%,1C x 9K,L1_1,0.11019242671500831,0.07567717496700269,0.1575550165279254
Height,0,20%,2C x 46K,10%,1C x 9K,L1_2,0.12822330688587932,0.054398546206975255,0.020592777226689122
Height,0,20%,2C x 46K,20%,2C x 9K,L1_0,0.1253954307311796,0.1889528034360377,0.08338375478908643
Height,0,20%,2C x 46K,20%,2C x 9K,L1_1,0.11019242671500831,0.07567717496700269,0.033049447122119165
Height,0,20%,2C x 46K,20%,2C x 9K,L1_2,0.12822330688587932,0.054398546206975255,0.04493813419110663
Height,0,20%,2C x 46K,20%,1C x 18K,L1_0,0.1253954307311796,0.1889528034360377,0.02889244046743788
Height,0,20%,2C x 46K,20%,1C x 18K,L1_1,0.11019242671500831,0.07567717496700269,0.03756258516038504
Height,0,20%,2C x 46K,20%,1C x 18K,L1_2,0.12822330688587932,0.054398546206975255,0.06897470736284286
Height,0,20%,2C x 46K,30%,2C x 13K,L1_0,0.1253954307311796,0.1889528034360377,0.06766511842917736
Height,0,20%,2C x 46K,30%,2C x 13K,L1_1,0.11019242671500831,0.07567717496700269,0.07975547236968042
Height,0,20%,2C x 46K,30%,2C x 13K,L1_2,0.12822330688587932,0.054398546206975255,0.06010561313850481
Height,0,20%,2C x 46K,30%,1C x 27K,L1_0,0.1253954307311796,0.1889528034360377,0.02889244046743788
Height,0,20%,2C x 46K,30%,1C x 27K,L1_1,0.11019242671500831,0.07567717496700269,0.03756258516038504
