Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,2C x 15K,70%,2C x 10K,L1_0,1.3438879638745978e-15,0.01015655305539883,0.0043556596491715035
Height,0,10%,2C x 15K,70%,2C x 10K,L1_1,1.291392918526905e-15,2.2241467926657305e-15,1.8735013540549517e-15
Height,0,10%,2C x 15K,70%,2C x 10K,L1_2,1.3024488894804638e-15,1.9761969838327787e-15,2.468858451010192e-15
Height,0,10%,2C x 15K,70%,1C x 15K,L1_0,1.3438879638745978e-15,0.01015655305539883,0.014505559911903424
Height,0,10%,2C x 15K,70%,1C x 15K,L1_1,1.291392918526905e-15,2.2241467926657305e-15,1.6542323066914833e-15
Height,0,10%,2C x 15K,70%,1C x 15K,L1_2,1.3024488894804638e-15,1.9761969838327787e-15,2.4591439995447216e-15
Height,0,10%,2C x 15K,80%,2C x 12K,L1_0,1.3438879638745978e-15,0.01015655305539883,0.009065974944940497
Height,0,10%,2C x 15K,80%,2C x 12K,L1_1,1.291392918526905e-15,2.2241467926657305e-15,1.949829186997931e-15
Height,0,10%,2C x 15K,80%,2C x 12K,L1_2,1.3024488894804638e-15,1.9761969838327787e-15,2.489906429185377e-15
Height,0,10%,2C x 15K,80%,2C x 15K,L1_0,1.3438879638745978e-15,0.01015655305539883,0.010156553055398828
