Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,2C x 46K,50%,1C x 46K,L1_2,0.07336395876283343,0.16731835753128144,2.2630045985276107e-15
Height,0,20%,2C x 46K,60%,2C x 27K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,60%,2C x 27K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,60%,2C x 27K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,60%,1C x 46K,L1_0,0.07701713861745954,0.04179394708878491,2.102022259956963e-15
Height,0,20%,2C x 46K,60%,1C x 46K,L1_1,0.1243342976972961,0.023857548643910334,2.2815083156046968e-15
Height,0,20%,2C x 46K,60%,1C x 46K,L1_2,0.07336395876283343,0.16731835753128144,2.2630045985276107e-15
Height,0,20%,2C x 46K,70%,2C x 32K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,70%,2C x 32K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,70%,2C x 32K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,70%,1C x 46K,L1_0,0.07701713861745954,0.04179394708878491,2.102022259956963e-15
Height,0,20%,2C x 46K,70%,1C x 46K,L1_1,0.1243342976972961,0.023857548643910334,2.2815083156046968e-15
Height,0,20%,2C x 46K,70%,1C x 46K,L1_2,0.07336395876283343,0.16731835753128144,1.5469107476443848e-15
Height,0,20%,2C x 46K,80%,2C x 36K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,80%,2C x 36K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,80%,2C x 36K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,80%,2C x 46K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,80%,2C x 46K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,80%,2C x 46K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,90%,2C x 41K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,90%,2C x 41K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,90%,2C x 41K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,90%,2C x 46K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,90%,2C x 46K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,90%,2C x 46K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_0,0.07701713861745954,0.04179394708878491,1.9068080447937064e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_1,0.1243342976972961,0.023857548643910334,1.7356486618306613e-15
Height,0,20%,2C x 46K,100%,2C x 46K,L1_2,0.07336395876283343,0.16731835753128144,1.904957673085998e-15
Height,0,30%,8C x 13K,10%,2C x 4K,L1_0,0.07701713861745954,0.09088171720481521,2.1961599205866378e-15
Height,0,30%,8C x 13K,10%,2C x 4K,L1_1,0.1243342976972961,0.12111638249559506,1.4094628242311558e-15
Height,0,30%,8C x 13K,10%,2C x 4K,L1_2,0.07336395876283343,0.11360770608940296,1.7763568394002505e-15
Height,0,30%,8C x 13K,10%,1C x 10K,L1_0,0.07701713861745954,0.09088171720481521,3.0253577421035516e-15
Height,0,30%,8C x 13K,10%,1C x 10K,L1_1,0.1243342976972961,0.12111638249559506,1.5654144647214707e-15
Height,0,30%,8C x 13K,10%,1C x 10K,L1_2,0.07336395876283343,0.11360770608940296,1.7034550853223252e-15
Height,0,30%,8C x 13K,20%,3C x 6K,L1_0,0.07701713861745954,0.09088171720481521,1.5859227511485742e-15
Height,0,30%,8C x 13K,20%,3C x 6K,L1_1,0.1243342976972961,0.12111638249559506,1.6206172206681104e-15
Height,0,30%,8C x 13K,20%,3C x 6K,L1_2,0.07336395876283343,0.11360770608940296,1.2929472307613803e-15
Height,0,30%,8C x 13K,20%,2C x 13K,L1_0,0.07701713861745954,0.09088171720481521,2.9298145106574443e-15
Height,0,30%,8C x 13K,20%,2C x 13K,L1_1,0.1243342976972961,0.12111638249559506,1.5041386939392746e-15
Height,0,30%,8C x 13K,20%,2C x 13K,L1_2,0.07336395876283343,0.11360770608940296,1.5713925887002215e-15
Height,0,30%,8C x 13K,30%,5C x 6K,L1_0,0.07701713861745954,0.09088171720481521,2.2241467926657305e-15
Height,0,30%,8C x 13K,30%,5C x 6K,L1_1,0.1243342976972961,0.12111638249559506,2.1260770921571746e-15
Height,0,30%,8C x 13K,30%,5C x 6K,L1_2,0.07336395876283343,0.11360770608940296,1.8575274420469987e-15
Height,0,30%,8C x 13K,30%,2C x 13K,L1_0,0.07701713861745954,0.09088171720481521,2.138246844542489e-15
Height,0,30%,8C x 13K,30%,2C x 13K,L1_1,0.1243342976972961,0.12111638249559506,1.9423565320244925e-15
Height,0,30%,8C x 13K,30%,2C x 13K,L1_2,0.07336395876283343,0.11360770608940296,1.5566974792546873e-15
Height,0,30%,8C x 13K,40%,8C x 5K,L1_0,0.07701713861745954,0.09088171720481521,2.1468937738688963e-15
Height,0,30%,8C x 13K,40%,8C x 5K,L1_1,0.1243342976972961,0.12111638249559506,1.4641066137244252e-15
Height,0,30%,8C x 13K,40%,8C x 5K,L1_2,0.07336395876283343,0.11360770608940296,1.8953588698522593e-15
Height,0,30%,8C x 13K,40%,3C x 13K,L1_0,0.07701713861745954,0.09088171720481521,2.0133467542721587e-15
