Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,80%,12,5,12C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,77.0,76.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,80%,12,5,12C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,82.0,83.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,36.0,36.0,39.0,37.16852010265184,37.63900769888793,36.441402908468774,78.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,41.0,44.0,36.0,36.14200171086397,35.414884516680914,37.4251497005988,83.0,84.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,8,2,8C x 2K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,51.0,55.00000000000001,49.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,8,2,8C x 2K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,59.0,56.00000000000001,56.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,5,3,5C x 3K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,51.0,50.0,47.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,5,3,5C x 3K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,57.99999999999999,55.00000000000001,48.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,4,4,4C x 4K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,56.99999999999999,60.0,48.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,4,4,4C x 4K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,65.0,62.0,54.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,3,5,3C x 5K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,55.00000000000001,55.00000000000001,47.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,3,5,3C x 5K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,68.0,66.0,53.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,2,6,2C x 6K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,56.99999999999999,59.0,40.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,2,6,2C x 6K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,53.0,52.0,48.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,20%,2,7,2C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,57.99999999999999,60.0,45.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,20%,2,7,2C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,61.0,57.99999999999999,55.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,10,3,10C x 3K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,66.0,64.0,52.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,10,3,10C x 3K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,75.0,76.0,65.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,8,4,8C x 4K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,70.0,71.0,47.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,8,4,8C x 4K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,77.0,77.0,64.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,6,5,6C x 5K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,66.0,69.0,49.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,6,5,6C x 5K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,77.0,74.0,65.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,5,6,5C x 6K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,68.0,69.0,51.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,5,6,5C x 6K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,79.0,78.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,68.0,70.0,56.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,70.0,67.0,63.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,65.0,66.0,64.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,73.0,70.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,9,5,9C x 5K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,75.0,55.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,9,5,9C x 5K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,78.0,77.0,68.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,8,6,8C x 6K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,70.0,73.0,56.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,8,6,8C x 6K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,83.0,82.0,71.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,68.0,71.0,56.00000000000001,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,77.0,79.0,64.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,72.0,78.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,82.0,81.0,75.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,73.0,75.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,81.0,82.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,71.0,73.0,60.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,83.0,84.0,68.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,10,6,10C x 6K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,71.0,75.0,60.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,10,6,10C x 6K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,82.0,75.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,75.0,79.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,73.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,75.0,62.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,82.0,82.0,80.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,77.0,76.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,82.0,80.0,76.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,70.0,73.0,59.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,81.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,73.0,74.0,56.99999999999999,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,86.0,82.0,78.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,36.0,37.0,41.0,33.57570573139434,33.53293413173652,34.431137724550894,74.0,76.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,46.0,44.0,42.0,34.260051325919584,33.78956372968348,35.62874251497005,84.0,83.0,77.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,5,3,5C x 3K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,52.0,54.0,48.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,5,3,5C x 3K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,60.0,57.99999999999999,51.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,3,5,3C x 5K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,60.0,60.0,52.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,3,5,3C x 5K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,65.0,63.0,45.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,2,6,2C x 6K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,56.99999999999999,61.0,48.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,2,6,2C x 6K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,64.0,61.0,50.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,2,8,2C x 8K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,62.0,62.0,49.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,2,8,2C x 8K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,67.0,69.0,49.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,2,9,2C x 9K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,70.0,70.0,54.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,2,9,2C x 9K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,70.0,68.0,56.99999999999999,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,20%,1,11,1C x 11K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,60.0,62.0,37.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,20%,1,11,1C x 11K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,64.0,65.0,47.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,6,5,6C x 5K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,70.0,71.0,50.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,6,5,6C x 5K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,75.0,77.0,64.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,5,6,5C x 6K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,73.0,71.0,50.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,5,6,5C x 6K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,80.0,81.0,54.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,4,7,4C x 7K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,68.0,66.0,56.99999999999999,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,4,7,4C x 7K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,72.0,70.0,59.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,3,9,3C x 9K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,70.0,70.0,52.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,3,9,3C x 9K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,70.0,70.0,57.99999999999999,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,3,10,3C x 10K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,75.0,74.0,54.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,3,10,3C x 10K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,79.0,79.0,63.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,40%,3,11,3C x 11K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,73.0,73.0,52.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,40%,3,11,3C x 11K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,78.0,77.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,7,7,7C x 7K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,72.0,71.0,59.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,7,7,7C x 7K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,83.0,82.0,63.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,6,8,6C x 8K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,72.0,73.0,59.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,6,8,6C x 8K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,83.0,81.0,68.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,5,9,5C x 9K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,73.0,73.0,56.99999999999999,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,5,9,5C x 9K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,83.0,82.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,5,10,5C x 10K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,76.0,76.0,53.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,5,10,5C x 10K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,81.0,80.0,64.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,74.0,77.0,52.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,83.0,84.0,59.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,78.0,74.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,80.0,79.0,67.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Height,0,20%,7,11,7C x 11K,80%,7,9,7C x 9K,35.0,34.0,46.0,27.844311377245507,28.82805816937553,28.10094097519246,77.0,76.0,61.0,1_Good_L0_Good_L1,0.0
1_Good_L0_Good_L1 (rho=0.0),Weight,0,20%,7,11,7C x 11K,80%,7,9,7C x 9K,44.0,46.0,42.0,26.347305389221553,26.946107784431135,26.47562018819503,83.0,83.0,68.0,1_Good_L0_Good_L1,0.0
